account_id,archetype,country,city,kyc_level,account_age_days,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike,n_in,amt_in_total,amt_in_mean,amt_in_median,amt_in_max,amt_in_std,n_out,amt_out_total,amt_out_mean,amt_out_median,amt_out_max,amt_out_std,n_txns,amt_total,inflow_outflow_ratio,net_flow,retention_ratio,in_out_txn_ratio,amt_cv_out,unique_senders,unique_receivers,counterparty_hhi,one_shot_counterparty_ratio,counterparty_per_txn,degree_ratio,max_txns_1h,max_amount_1h,max_txns_24h,max_amount_24h,mean_inter_txn_seconds,burstiness,min_inter_txn_seconds,night_ratio,weekend_ratio,round_amount_ratio,near_threshold_ratio,above_threshold_ratio,active_span_days,txns_per_active_day,median_holding_seconds,min_holding_seconds,outflow_within_1h_ratio,outflow_within_24h_ratio,passthrough_ratio,volume_growth_ratio,count_growth_ratio,counterparty_growth_ratio,dormancy_wakeup_score,g_in_degree,g_out_degree,g_degree,g_degree_ratio,g_relay_score,g_pagerank,g_core_number,g_scc_size,g_in_cycle,g_reciprocal_edges,g_reciprocity,g_clustering,g_is_hub,g_two_hop_out,g_two_hop_in,g_fan_out_ratio
ACC000824,small_business,IN,Mumbai,full,756,0,0.0,0.0,0,1,26.0,1352706.0,52027.153846153844,9931.96,483320.48,112233.58293436289,90.0,3234881.48,35943.127555555555,17527.745,246000.0,42645.58034483567,116.0,4587587.48,0.4181623315107262,-1882175.48,-1.3914140164869406,0.2857142857142857,1.1864408248307678,12.0,39.0,0.11528194063792471,0.7254901960784313,0.4358974358974359,0.3,7,731355.8500003815,11,807087.3400001526,22316.565217391304,0.027879708292209905,0.0,0.1724137931034483,0.27586206896551724,0.16379310344827586,0.008620689655172414,0.034482758620689655,29.703761574074075,3.778038717508448,84550.0,321.0,0.034482758620689655,0.5057471264367817,3.2689134952036665,1.6767384286387956,1.0344827586206897,0.7837837837837838,0.5709234561993659,12,39,51,0.3,0.03571428571428571,0.0005082776299639757,27,1451,1,0,0.0,0.12,0.0,575.0,239.0,14.375
ACC000825,salary,IN,Chennai,min,3458,0,0.0,0.0,0,0,3.0,468690.0,156230.0,221000.0,243000.0,131697.6791746916,11.0,35919.75,3265.431818181818,1232.74,17922.03,5047.682343675793,14.0,504609.75,13.047890147059848,432770.25,0.9233594201723524,0.25,1.5453199774687065,3.0,11.0,0.42525882807721443,1.0,0.9333333333333333,0.25,2,243000.0,3,243000.0,188500.38461538462,0.06930165796227519,2952.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,28.36232638888889,0.4768014568933405,258329.0,103210.0,0.0,0.0,0.0051809720318007615,0.9036410720426109,2.2,2.2,1.6045263699765608,3,11,14,0.25,0.1111111111111111,0.00012293200587214876,14,1451,1,0,0.0,0.31868131868131866,0.0,375.0,90.0,31.25
ACC000826,salary,IN,Pune,full,1938,0,0.0,0.0,0,1,4.0,469364.93,117341.2325,105206.15,252000.0,112551.96636273823,5.0,19078.39,3815.678,3430.0,6700.0,1961.214446719175,9.0,488443.32,24.600625596520644,450286.54,0.9593507138449524,0.6666666666666666,0.5138537876968334,4.0,5.0,0.39051511800034494,1.0,0.9,0.6666666666666666,1,252000.0,2,252000.0,265027.5,-0.18175601876074066,11689.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,24.539583333333333,0.3523941593930989,481672.5,11689.0,0.0,0.25,0.15321094843796357,0.1437954444681347,1.2,1.2,1.541370349941128,4,5,9,0.6666666666666666,0.5,0.00015986462232536855,9,1451,1,0,0.0,0.16666666666666666,0.0,128.0,129.0,21.333333333333332
ACC000827,household,IN,Chennai,full,1825,0,0.0,0.0,0,1,18.0,2350022.6,130556.81111111112,66042.16500000001,427900.16,154012.0785393749,18.0,173651.85,9647.325,7368.705,30400.19,8606.206596500573,36.0,2523674.45,13.53287665592589,2176370.75,0.9261059122980722,0.9473684210526315,0.8919897076954365,7.0,16.0,0.8683371405927157,0.8571428571428571,0.6216216216216216,0.4117647058823529,2,427900.1599998474,5,539479.4200000763,67399.74285714286,0.059698601805460605,1800.0,0.027777777777777776,0.3611111111111111,0.08333333333333333,0.027777777777777776,0.1388888888888889,27.303136574074074,1.2719438322951218,99253.5,7944.0,0.0,0.5,0.041353719593914214,0.2683945628372787,0.7272727272727273,0.9230769230769231,1.0332426617521764,7,16,23,0.4117647058823529,0.1,0.00025971583934164116,17,1451,1,2,0.11764705882352941,0.14285714285714285,0.0,447.0,185.0,26.294117647058822
ACC000828,small_business,IN,Pune,full,1123,0,0.0,0.0,0,1,46.0,21710121.21,471959.15673913044,87000.095,6263202.8,1169628.645001484,32.0,1628957.3399999999,50904.916874999995,19602.3,620814.33,110357.99064175307,78.0,23339078.55,13.327609845442703,20081163.87,0.92496779501086,1.393939393939394,2.1678814058636497,14.0,17.0,0.8095610339892789,0.6451612903225806,0.3924050632911392,0.7777777777777778,5,6336540.779998779,15,6679921.26999855,33119.454545454544,0.1433043595863575,6.0,0.05128205128205128,0.44871794871794873,0.16666666666666666,0.05128205128205128,0.1794871794871795,29.516180555555554,2.5560210544041984,18365.0,6.0,0.21875,0.78125,0.1224095086835752,0.2893675005441038,0.7391304347826086,0.7083333333333334,0.8996814230532172,14,17,31,0.7777777777777778,0.25,0.0008520573221807957,19,1451,1,0,0.0,0.12258064516129032,0.0,298.0,209.0,16.555555555555557
ACC000829,salary,SG,Hyderabad,min,58,0,0.0,0.0,0,1,6.0,277813.47,46302.244999999995,33750.45,135000.0,52308.53389259835,9.0,31449.15,3494.3500000000004,3725.75,8400.0,2439.579289498499,15.0,309262.62,8.833454530423541,246364.31999999998,0.886794413552325,0.6,0.6979499304786355,5.0,6.0,0.28127510346295986,0.6,0.6875,0.7142857142857143,2,135000.0,2,135000.0,146623.64285714287,-0.10939021412375105,589.0,0.2,0.2,0.06666666666666667,0.0,0.0,23.758460648148148,0.6058534984533439,373219.5,114546.0,0.0,0.0,0.02986866763949897,1.0685033171405771,1.125,1.1428571428571428,1.0899906475953651,5,6,11,0.7142857142857143,0.5,0.00017067720358370363,10,1451,1,1,0.14285714285714285,0.25,0.0,154.0,452.0,22.0
ACC000830,salary,IN,Chennai,full,2507,0,0.0,0.0,0,1,9.0,286168.68,31796.52,7600.0,220000.0,71023.4986821279,8.0,57523.28,7190.41,3357.8050000000003,40527.22,13543.568878039496,17.0,343691.95999999996,4.97474596813728,228645.4,0.7989854131297208,1.0,1.8832981123367318,5.0,8.0,0.43802611750661846,0.9230769230769231,0.7222222222222222,0.5555555555555556,1,220000.0,3,262551.5699996948,155568.0,0.008956345272239914,11614.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,28.808888888888887,0.5702996868942896,517400.0,51156.0,0.0,0.2857142857142857,0.5685427338537661,0.2194439046478163,1.1111111111111112,1.6666666666666667,1.4276306232588407,5,8,13,0.5555555555555556,0.25,0.0006583075746222057,12,1451,1,0,0.0,0.24242424242424243,0.0,186.0,210.0,20.666666666666668
ACC000831,salary,IN,Kochi,full,724,1,mule,fan_in|fan_out|smurfing,4,1,14.0,240382.94,17170.21,4849.91,79170.43,25605.89764490054,33.0,368005.46,11151.680606060607,1740.0,94000.0,24823.4004179198,47.0,608388.4,0.6532030443161242,-127622.52000000002,-0.530911174848037,0.4117647058823529,2.2257788324387437,7.0,20.0,0.19851728315437955,0.6666666666666666,0.5625,0.3333333333333333,3,94000.0,7,168865.93000030518,49257.065217391304,0.04307005685655923,1133.0,0.02127659574468085,0.2978723404255319,0.0425531914893617,0.0,0.0,26.22482638888889,1.7263654624876446,108900.0,5201.0,0.0,0.45454545454545453,0.6558439855784989,0.21590034224417412,0.4,0.4782608695652174,0.9381243436491479,7,20,27,0.3333333333333333,0.07142857142857142,0.0006175039293024801,22,1451,1,0,0.0,0.25925925925925924,0.0,312.0,327.0,14.857142857142858
ACC000832,salary,IN,Hyderabad,full,1774,0,0.0,0.0,0,0,3.0,95079.68000000001,31693.22666666667,9000.0,81749.58,43412.91136604563,32.0,72271.74,2258.491875,2024.795,6372.59,1453.0221263849055,35.0,167351.42,1.3155676676987755,22807.940000000002,0.23987985782179935,0.09090909090909091,0.6430747295273657,3.0,21.0,0.25972124826715925,0.7916666666666666,0.6666666666666666,0.13636363636363635,2,81749.5799999237,3,85455.63999938965,73078.32352941176,-0.07282827662360848,653.0,0.05714285714285714,0.2,0.02857142857142857,0.0,0.0,28.757673611111112,1.1761672117719402,686432.0,8637.0,0.0,0.07407407407407407,0.02935758987887303,0.418896122223851,1.1764705882352942,1.3076923076923077,0.8496880035918077,3,21,24,0.13636363636363635,0.05263157894736842,0.00015948835839824346,18,1451,1,0,0.0,0.17391304347826086,0.0,336.0,16.0,15.272727272727273
ACC000833,salary,IN,Kolkata,min,3375,0,0.0,0.0,0,1,4.0,177914.43,44478.6075,41177.68,93209.25,47899.43980106752,15.0,37649.84,2509.989333333333,1910.0,8500.0,2472.5622827442635,19.0,215564.27,4.725377441778192,140264.59,0.7883778826828005,0.25,0.984696450088835,3.0,5.0,0.33493261723814255,0.5,0.4,0.5,2,95559.06999969482,3,100859.06999969482,111058.94444444444,-0.028845199869558594,2992.0,0.05263157894736842,0.42105263157894735,0.05263157894736842,0.0,0.0,23.137280092592594,0.7871640850632066,491499.0,17029.0,0.0,0.13333333333333333,0.04359328726554788,0.12200981318840556,0.75,0.75,1.1458319149443332,3,5,8,0.5,0.3333333333333333,0.00010594992104592236,8,1451,1,0,0.0,0.5714285714285714,0.0,199.0,119.0,33.166666666666664
ACC000834,salary,IN,Bengaluru,full,2655,0,0.0,0.0,0,1,6.0,123982.37,20663.728333333333,2080.19,115000.0,46233.05749428753,6.0,27698.02,4616.336666666667,3675.645,11300.0,3769.4273265347174,12.0,151680.38999999998,4.476056192601759,96284.34999999999,0.7765908444011482,0.8571428571428571,0.816363977473605,3.0,6.0,0.5906146920691143,0.875,0.6923076923076923,0.42857142857142855,1,115000.0,3,115000.0,213377.0,-0.12087213144293663,7596.0,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.0,27.16605324074074,0.42604478154726416,402846.0,84133.0,0.0,0.16666666666666666,1.5454050233680756,0.17700355353563024,1.3333333333333333,1.75,1.724621148398886,3,6,9,0.42857142857142855,0.25,0.00025092098358375255,8,1451,1,1,0.14285714285714285,0.14285714285714285,0.0,164.0,212.0,23.428571428571427
ACC000835,household,IN,Mumbai,full,3842,0,0.0,0.0,0,0,5.0,117836.31,23567.262,18600.0,70000.0,27587.895504520093,6.0,9463.24,1577.2066666666667,1325.0,2670.0,558.8936171640062,11.0,127299.55,12.450689120309713,108373.06999999999,0.919683842070054,0.7142857142857143,0.354132084833,4.0,4.0,0.3930299646172797,0.75,0.6666666666666666,0.8,1,70000.0,2,71250.9200000763,232387.7,0.024305973080711567,6373.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,26.896724537037038,0.3943115251898433,275741.0,19685.0,0.0,0.3333333333333333,0.19624810081350422,0.29716574264687673,1.1666666666666667,1.0,1.4342797475523115,4,4,8,0.8,1.0,0.0002928001305980927,8,1451,1,0,0.0,0.25,0.0,189.0,31.0,37.8
ACC000836,salary,IN,Chennai,full,1076,0,0.0,0.0,0,1,2.0,140606.78999999998,70303.39499999999,70303.39499999999,118306.79,67887.05224895281,21.0,81213.45,3867.307142857143,1220.0,27679.5,7240.084372985678,23.0,221820.24,1.7313026191767595,59393.33999999998,0.42240433478116673,0.09090909090909091,1.8716415490312206,2.0,12.0,0.3396793967407046,0.6428571428571429,0.5833333333333334,0.15384615384615385,1,118306.79000091553,4,140758.58000183105,113954.40909090909,0.002925776408061576,4537.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,29.01616898148148,0.7662536819468828,850866.0,50759.0,0.0,0.11764705882352941,0.04708936818976728,0.0586779020997711,0.9230769230769231,0.8888888888888888,1.3536984984894556,2,12,14,0.15384615384615385,0.09090909090909091,0.00010873901786614063,12,1451,1,0,0.0,0.13186813186813187,0.0,241.0,12.0,18.53846153846154
ACC000837,household,IN,Jaipur,full,1526,0,0.0,0.0,0,1,9.0,473706.27999999997,52634.03111111111,15400.0,157524.41,61878.92804862299,19.0,141027.85,7422.518421052632,4809.11,34437.33,8361.431202125668,28.0,614734.13,3.3589317363078544,332678.42999999993,0.7022869270660141,0.45,1.1263434301467043,3.0,13.0,0.5826574758191488,0.75,0.5517241379310345,0.21428571428571427,2,157524.4099998474,5,157524.4099998474,90851.14814814815,-0.01649114918080713,3151.0,0.07142857142857142,0.32142857142857145,0.07142857142857142,0.03571428571428571,0.0,28.390983796296297,0.9526731120694374,231970.0,3151.0,0.05263157894736842,0.21052631578947367,0.2865878839036426,0.4030079571688465,1.1428571428571428,1.625,1.287522460529366,3,13,16,0.21428571428571427,0.09090909090909091,0.00021952977434477048,15,1451,1,0,0.0,0.225,0.0,260.0,39.0,18.571428571428573
ACC000838,household,IN,Pune,full,1693,1,mule,fan_in,1,0,4.0,88872.56,22218.14,3461.31,81441.07,39512.13185697021,3.0,16178.4,5392.8,3020.0,10300.0,4250.527910742382,7.0,105050.95999999999,5.492945350260207,72694.16,0.8179503555388127,1.0,0.7880395844752089,3.0,3.0,0.6776844457041883,0.8333333333333334,0.75,0.75,1,81441.06999969482,2,81441.06999969482,228886.66666666666,0.050537437300710676,47882.0,0.0,0.2857142857142857,0.0,0.0,0.0,15.894907407407407,0.4143260351300249,96879.0,48997.0,0.0,0.3333333333333333,5.0,0.04248205552417557,0.2857142857142857,0.2857142857142857,1.422147677458073,3,3,6,0.75,1.0,0.0001341987893721466,6,1451,1,0,0.0,0.13333333333333333,0.0,70.0,26.0,17.5
ACC000839,salary,IN,Jaipur,full,2176,0,0.0,0.0,0,1,9.0,931719.29,103524.36555555556,4874.34,488126.24,168635.16021554175,2.0,3007.26,1503.63,1503.63,2767.26,1787.0426838215142,11.0,934726.55,309.72033334884617,928712.03,0.9967712842230795,3.0,1.1876957682762632,8.0,2.0,0.3707954310827866,0.9,0.8333333333333334,2.6666666666666665,1,488126.2399997711,2,488126.2399997711,228552.2,0.18418894406554892,25213.0,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,26.452800925925924,0.4006877123278084,94622.0,89226.0,0.0,0.0,0.41156580374637297,4.381730484122164,1.6,1.6,1.4209816140999387,8,2,10,2.6666666666666665,0.14285714285714285,0.0008523374639126839,10,1451,1,0,0.0,0.08888888888888889,0.0,55.0,191.0,18.333333333333332
ACC000840,small_business,IN,Delhi,full,283,0,0.0,0.0,0,1,27.0,1594948.57,59072.16925925926,12111.74,367804.23,95094.71706247036,66.0,2804523.15,42492.775,21135.815000000002,398891.52,67212.21870249213,93.0,4399471.72,0.5687055930682573,-1209574.5799999998,-0.7583779467083713,0.40298507462686567,1.5816956413614025,11.0,30.0,0.07264033986368859,0.7073170731707317,0.43617021276595747,0.3548387096774194,3,398891.52000045776,9,523215.6599998474,27484.33695652174,0.07359554990185829,228.0,0.010752688172043012,0.3010752688172043,0.07526881720430108,0.043010752688172046,0.053763440860215055,29.265729166666667,3.072782403089303,80928.0,1520.0,0.045454545454545456,0.5606060606060606,1.0657599025485172,1.1567932197997204,0.8269230769230769,1.125,0.6359640312041083,11,30,41,0.3548387096774194,0.05,0.00024884256195065115,29,1451,1,0,0.0,0.2048780487804878,0.0,418.0,187.0,13.483870967741936
ACC000841,student,IN,Chennai,full,1778,0,0.0,0.0,0,1,5.0,686509.3099999999,137301.862,1710.0,670596.73,298171.5504204619,11.0,11639.88,1058.170909090909,700.0,3072.2,959.5937974107018,16.0,698149.19,58.9740045426119,674869.4299999999,0.9830434010524911,0.4166666666666667,0.9059857943363695,5.0,9.0,0.9230610715274838,0.8571428571428571,0.8235294117647058,0.5,2,670596.7299995422,4,670817.4200000763,133694.06666666668,0.020929912151825488,2020.0,0.1875,0.3125,0.0,0.0,0.0625,23.210775462962964,0.6608627643702036,114635.0,51639.0,0.0,0.125,1.4874468762286335,84.28568671260672,1.0,1.125,1.5049328516804161,5,9,14,0.5,0.2,0.0001703897886158301,12,1451,1,0,0.0,0.15384615384615385,0.0,234.0,205.0,23.4
ACC000842,household,IN,Hyderabad,full,1147,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34129.12,2275.2746666666667,1315.4,7354.9,2133.5553613757575,15.0,34129.12,0.0,-34129.12,-34129.12,0.0,0.9373013690391306,0.0,13.0,0.12283841240868401,0.8461538461538461,0.8125,0.0,1,7354.89999961853,2,8104.89999961853,164467.14285714287,0.08411581109257939,10539.0,0.0,0.26666666666666666,0.0,0.0,0.0,26.649768518518517,0.5425000209297848,-1.0,-1.0,0.0,0.0,0.0,0.2566700184131278,0.7,0.6,1.1710501818418666,0,13,13,0.0,0.07142857142857142,0.00010462677209844842,12,1,0,0,0.0,0.20512820512820512,0.0,295.0,0.0,21.071428571428573
ACC000843,salary,IN,Bengaluru,full,435,0,0.0,0.0,0,1,2.0,124714.9,62357.45,62357.45,121324.9,83392.56752855735,15.0,66136.58,4409.105333333334,2460.09,17433.47,4935.799740507925,17.0,190851.47999999998,1.885688892759608,58578.31999999999,0.46969408070663,0.125,1.1192022338335512,2.0,13.0,0.4220880220031883,0.8666666666666667,0.8333333333333334,0.14285714285714285,1,121324.89999961853,3,122123.65999984741,132327.3125,0.05240934085088345,8418.0,0.0,0.47058823529411764,0.0,0.0,0.0,24.505057870370372,0.6665344609842728,341184.0,160845.0,0.0,0.0,0.09074904158065468,0.17825940211942068,0.7272727272727273,0.7272727272727273,1.2876430616840095,2,13,15,0.14285714285714285,0.08333333333333333,0.00011159519119436295,14,1451,1,0,0.0,0.21978021978021978,0.0,303.0,32.0,21.642857142857142
ACC000844,salary,IN,Delhi,min,2340,0,0.0,0.0,0,1,4.0,265051.16,66262.79,79540.61499999999,84469.93,30003.98883582759,8.0,14640.19,1830.02375,1694.745,4883.53,1637.1454366840342,12.0,279691.35,18.10311593524843,250410.96999999997,0.9447610990983812,0.4444444444444444,0.8941148014513924,4.0,6.0,0.25991632504325907,0.9,0.7692307692307693,0.5714285714285714,1,84469.93000030518,3,87641.80999946594,201087.54545454544,-0.11666200112365956,6788.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.0,25.601423611111112,0.45110367683433816,308095.0,12770.0,0.0,0.14285714285714285,0.03137173936643056,1.35140087806776,0.5555555555555556,0.625,1.6665918011199061,4,6,10,0.5714285714285714,0.3333333333333333,0.001111478611333818,10,1451,1,0,0.0,0.37777777777777777,0.0,189.0,148.0,27.0
ACC000845,student,IN,Mumbai,full,1070,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6696.5599999999995,393.915294117647,294.0,1486.25,374.33583974015977,17.0,6696.5599999999995,0.0,-6696.5599999999995,-6696.5599999999995,0.0,0.9478889405297214,0.0,13.0,0.12734939241236068,0.7692307692307693,0.7222222222222222,0.0,2,1486.25,3,2062.4799995422363,135314.0,-0.048728193803686926,3150.0,0.058823529411764705,0.5882352941176471,0.0,0.0,0.0,25.05814814814815,0.6523871114459115,-1.0,-1.0,0.0,0.0,0.0,1.286900413096173,1.1111111111111112,1.2857142857142858,1.306444619975301,0,13,13,0.0,0.07142857142857142,0.00010462677209844842,12,1,0,0,0.0,0.19230769230769232,0.0,257.0,0.0,18.357142857142858
ACC000846,salary,IN,Hyderabad,full,1294,0,0.0,0.0,0,1,6.0,200167.6,33361.26666666667,19965.07,114000.0,42468.44651089685,39.0,179933.02,4613.667179487179,3090.0,32692.28,5954.140914229334,45.0,380100.62,1.1124499969488817,20234.580000000016,0.10108768308316098,0.15,1.2902644291870706,5.0,20.0,0.13300313138809536,0.48,0.5434782608695652,0.23809523809523808,2,114000.0,6,117489.54000091553,56269.27272727273,0.010293780556283539,1370.0,0.06666666666666667,0.28888888888888886,0.022222222222222223,0.0,0.0,28.65564814814815,1.5174175177422327,186212.0,1396.0,0.02631578947368421,0.3157894736842105,0.18759870794818048,0.5321131895333489,0.88,0.7727272727272727,0.975954690579505,5,20,25,0.23809523809523808,0.0625,0.0002623725690511071,21,1451,1,0,0.0,0.2753623188405797,0.0,360.0,60.0,17.142857142857142
ACC000847,small_business,IN,Hyderabad,full,2647,0,0.0,0.0,0,0,18.0,502632.01,27924.000555555554,14447.435000000001,111000.0,34883.322756272464,68.0,1148676.67,16892.303970588233,9520.635,166621.95,23934.79974518962,86.0,1651308.68,0.43757445898639263,-646044.6599999999,-1.2853207949871814,0.2608695652173913,1.4168217056214019,7.0,27.0,0.11777981530510068,0.7878787878787878,0.39080459770114945,0.25,3,166621.95000076294,9,236498.18000030518,30150.988235294117,0.14521052356475034,115.0,0.10465116279069768,0.3488372093023256,0.046511627906976744,0.011627906976744186,0.0,29.662430555555556,2.80473525554934,119971.0,233.0,0.04477611940298507,0.3582089552238806,1.0157961252690786,0.7062508835109975,1.0,0.7083333333333334,0.6892585127752008,7,27,34,0.25,0.047619047619047616,0.00029279619807258915,27,1451,1,1,0.03571428571428571,0.22580645161290322,0.0,487.0,371.0,17.392857142857142
ACC000848,merchant,IN,Ahmedabad,full,3601,0,0.0,0.0,0,0,127.0,53772002.54,423401.5948031496,31700.0,13895000.0,1367099.3216446198,215.0,598565.16,2784.0240000000003,1137.02,198815.23,14095.175994356734,342.0,54370567.699999996,89.8346851749855,53173437.38,0.9888684423009321,0.5879629629629629,5.061060872134938,61.0,67.0,0.20144951245464604,0.6885245901639344,0.37317784256559766,0.8970588235294118,4,17021818.780000687,20,19764187.0,7503.718475073314,0.20620866329504348,30.0,0.03508771929824561,0.31871345029239767,0.05263157894736842,0.02046783625730994,0.11695906432748537,29.61537037037037,11.170859469039396,10979.0,38.0,0.23809523809523808,0.9952380952380953,0.038225823403804975,0.6314656852940974,0.9770114942528736,1.054054054054054,0.25355486144110784,61,67,128,0.8970588235294118,0.14285714285714285,0.001834558674726586,35,1451,1,6,0.08823529411764706,0.12979271101476764,0.0,747.0,1026.0,10.985294117647058
ACC000849,large_business,IN,Bengaluru,full,3581,0,0.0,0.0,0,0,110.0,13943345.72,126757.68836363636,5435.67,4300876.47,439813.15703188465,251.0,82751782.11,329688.37494023907,84789.41,9924355.46,952010.1569285934,361.0,96695127.83,0.16849601538453182,-68808436.39,-4.934858020227155,0.4365079365079365,2.887597324303093,44.0,71.0,0.16517794249538337,0.7207207207207207,0.31767955801104975,0.6111111111111112,6,9924355.459999084,25,13654885.749998093,7074.8805555555555,0.21699291246196412,7.0,0.030470914127423823,0.32409972299168976,0.1994459833795014,0.04986149584487535,0.26869806094182824,29.47866898148148,11.84434924698778,13169.0,78.0,0.17959183673469387,0.9959183673469387,5.0,0.8560563475139255,0.8241206030150754,0.7368421052631579,0.2564287070668048,44,71,115,0.6111111111111112,0.03571428571428571,0.001055211398583349,35,1451,1,4,0.05555555555555555,0.14178482068390325,0.0,733.0,893.0,10.180555555555555
ACC000850,salary,IN,Pune,full,1120,0,0.0,0.0,0,1,7.0,208819.05,29831.292857142857,5069.86,74739.83,34988.120617992485,22.0,68405.13,3109.324090909091,1636.8400000000001,12200.0,3150.6187235853017,29.0,277224.18,3.052636510792234,140413.91999999998,0.6724158910985798,0.30434782608695654,1.0129551234850365,7.0,14.0,0.18470142666276504,0.8571428571428571,0.7,0.4666666666666667,2,74739.8299999237,4,85400.03000068665,89830.64285714286,-0.022393359406891158,601.0,0.06896551724137931,0.2413793103448276,0.10344827586206896,0.0,0.0,29.111782407407407,0.9630781601578685,160360.0,23921.0,0.0,0.2631578947368421,0.6896577552791078,0.7583705630389893,1.5833333333333333,2.5714285714285716,1.1472168913135183,7,14,21,0.4666666666666667,0.125,0.0009915637989306833,16,1451,1,0,0.0,0.16666666666666666,0.0,255.0,218.0,17.0
ACC000851,salary,IN,Bengaluru,min,1850,0,0.0,0.0,0,1,4.0,318220.64,79555.16,72200.31999999999,173000.0,72948.51445850331,6.0,5375.8,895.9666666666667,721.77,1656.89,604.5232192618136,10.0,323596.44,59.18402023508406,312844.84,0.9831036003711124,0.5714285714285714,0.6739639740553126,4.0,5.0,0.3942957147472033,0.8888888888888888,0.8181818181818182,0.6666666666666666,1,173000.0,2,173000.0,258759.44444444444,-0.0856284328149215,11776.0,0.0,0.7,0.1,0.1,0.0,26.954108796296296,0.35772916507089375,487667.0,11776.0,0.0,0.16666666666666666,0.20576309317905347,0.8527559218767613,3.0,3.0,1.521598665223323,4,5,9,0.6666666666666666,0.5,0.00017339838682140044,9,1451,1,0,0.0,0.14285714285714285,0.0,147.0,275.0,24.5
ACC000852,investment,IN,Ahmedabad,full,982,0,0.0,0.0,0,0,35.0,4456654.08,127332.97371428572,4282.18,2118000.0,381382.8963159141,8.0,20867825.22,2608478.1525,1419776.2349999999,8920434.54,3060268.57665423,43.0,25324479.299999997,0.21356580378883375,-16411171.139999999,-3.682396516088474,3.888888888888889,1.1732003200873693,13.0,8.0,0.2078658553671964,0.7619047619047619,0.4772727272727273,1.4444444444444444,2,8920434.540000916,4,10845533.840000153,60003.119047619046,-0.10900567406454532,618.0,0.023255813953488372,0.2558139534883721,0.13953488372093023,0.0,0.27906976744186046,29.16818287037037,1.4253427256380224,79152.5,618.0,0.125,0.75,5.0,0.41282061435742945,0.875,1.1538461538461537,0.8487792994194371,13,8,21,1.4444444444444444,0.16666666666666666,0.000640747323413313,17,1451,1,0,0.0,0.1380952380952381,0.0,363.0,318.0,40.333333333333336
ACC000853,salary,IN,Delhi,full,236,1,mule,fan_in|fan_out,5,0,6.0,300372.02,50062.003333333334,46207.965,109198.5,46679.105490934446,27.0,102453.49,3794.573703703704,2069.36,30000.0,5981.373041655202,33.0,402825.51,2.93176043333972,197918.53000000003,0.6589091457015681,0.21428571428571427,1.575881146984079,6.0,20.0,0.1687824373793507,0.8076923076923077,0.7647058823529411,0.2857142857142857,2,109198.5,4,115505.63999938965,78503.4375,0.05742049382818619,318.0,0.030303030303030304,0.3333333333333333,0.06060606060606061,0.0,0.0,29.075347222222224,1.0972441899396193,206371.0,7459.0,0.0,0.24,0.15046899178669204,0.4361196429853591,0.6666666666666666,0.6,1.0402962453151876,6,20,26,0.2857142857142857,0.06666666666666667,0.00011559974534084387,20,1451,1,0,0.0,0.12923076923076923,0.0,341.0,158.0,16.238095238095237
ACC000854,salary,IN,Mumbai,full,1584,0,0.0,0.0,0,1,6.0,196676.89,32779.48166666667,38140.565,61000.0,20624.340169488492,22.0,139452.82,6338.764545454545,2901.115,34319.25,8475.467971950533,28.0,336129.71,1.4103370563818187,57224.07000000001,0.2909532433971099,0.2608695652173913,1.3368742500109463,6.0,18.0,0.10433957189642204,0.8333333333333334,0.8275862068965517,0.3157894736842105,2,61000.0,3,64031.94000053406,91077.62962962964,-0.07096312729323463,1936.0,0.10714285714285714,0.2857142857142857,0.03571428571428571,0.0,0.0,28.46175925925926,0.9503845223092081,243296.0,4385.0,0.0,0.23809523809523808,0.14764658025072958,1.3701907770692947,0.875,1.0,0.9979335542233647,6,18,24,0.3157894736842105,0.07692307692307693,0.00024265724291111062,20,1451,1,0,0.0,0.15942028985507245,0.0,367.0,141.0,19.31578947368421
