event_time,sender_account,event_type,device_id,ip_address,country,amount,transaction_type,merchant_category,payment_channel,spending_deviation_score,velocity_score,geo_anomaly_score,source_is_fraud,label_ato,attack_episode_id,device_new_for_account,ip_new_for_account,country_new_for_account,is_first_event_for_account,failed_logins_trailing_10min,seconds_since_last_event,amount_zscore_vs_history,device_distinct_accounts_24h,ip_distinct_accounts_24h,is_login_event,is_txn_event,hour_of_day,risk_xgb,risk_iforest,ato_risk_score,action
2023-01-04 17:42:02.936590000,ACC839770,normal_txn,DEV-1427331,52.245.228.69,CA,75.53,payment,grocery,UPI,-1.83,9.0,0.76,False,0,,0,0,0,0,0,8.0,,1,1,0,1,17,8.450485e-06,0.1806342495551884,5.4,allow
2023-01-04 17:43:20.875893000,ACC978050,normal_login,DEV-735224,98.215.154.146,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,17,9.0951966e-05,0.5194576762337432,15.6,allow
2023-01-04 17:43:26.875893000,ACC978050,normal_txn,DEV-735224,98.215.154.146,US,404.09,withdrawal,other,card,1.28,13.0,0.25,False,0,,0,0,0,0,0,6.0,,1,1,0,1,17,2.4225088e-05,0.16870857323535,5.1,allow
2023-01-04 17:44:03.143582000,ACC767925,normal_login,DEV-1670091,1.18.76.75,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,17,9.0951966e-05,0.5194576762337432,15.6,allow
2023-01-04 17:44:07.264400000,ACC850282,normal_login,DEV-870202,31.72.51.56,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,17,9.0951966e-05,0.5194576762337432,15.6,allow
2023-01-04 17:44:18.143582000,ACC767925,normal_txn,DEV-1670091,1.18.76.75,DE,12.98,transfer,retail,ACH,-0.3,9.0,0.18,False,0,,0,0,0,0,0,15.0,,1,1,0,1,17,1.2113159e-05,0.1175316160142944,3.5,allow
2023-01-04 17:44:18.264400000,ACC850282,normal_txn,DEV-870202,31.72.51.56,UK,1207.51,deposit,restaurant,ACH,0.58,8.0,0.62,False,0,,0,0,0,0,0,11.0,,1,1,0,1,17,2.2806193e-05,0.100157953494661,3.0,allow
2023-01-04 17:54:39.740477000,ACC189824,normal_login,DEV-787284,137.70.138.69,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,17,9.0951966e-05,0.5194576762337432,15.6,allow
2023-01-04 17:54:56.740477000,ACC189824,normal_txn,DEV-787284,137.70.138.69,CA,250.15,deposit,online,wire_transfer,0.36,5.0,0.32,False,0,,0,0,0,0,0,17.0,,1,1,0,1,17,1.4073959e-05,0.1310781658285399,3.9,allow
2023-01-04 18:04:30.204414000,ACC984067,normal_login,DEV-709946,194.118.17.212,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:04:49.204414000,ACC984067,normal_txn,DEV-709946,194.118.17.212,AU,15.32,payment,utilities,wire_transfer,-2.08,9.0,0.65,False,0,,0,0,0,0,0,19.0,,1,1,0,1,18,2.0555759e-05,0.2102943556438305,6.3,allow
2023-01-04 18:07:42.960250000,ACC905371,normal_login,DEV-734802,111.79.168.137,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:07:57.960250000,ACC905371,normal_txn,DEV-734802,111.79.168.137,AE,346.71,withdrawal,retail,UPI,0.37,2.0,0.87,False,0,,0,0,0,0,0,15.0,,1,1,0,1,18,6.485854e-05,0.1949730354538522,5.9,allow
2023-01-04 18:08:41.010442000,ACC277068,normal_login,DEV-1880814,55.35.83.74,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:09:00.010442000,ACC277068,normal_txn,DEV-1880814,55.35.83.74,CA,719.15,withdrawal,grocery,UPI,-1.14,5.0,0.44,False,0,,0,0,0,0,0,19.0,,1,1,0,1,18,8.564255e-06,0.1809596543817206,5.4,allow
2023-01-04 18:09:02.650265000,ACC588509,normal_login,DEV-786698,75.226.189.231,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:09:21.650265000,ACC588509,normal_txn,DEV-786698,75.226.189.231,JP,114.51,payment,other,ACH,0.91,7.0,0.27,False,0,,0,0,0,0,0,19.0,,1,1,0,1,18,1.9607054e-05,0.167102619481633,5.0,allow
2023-01-04 18:12:51.825090000,ACC292560,normal_login,DEV-1905505,91.109.101.10,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:13:04.825090000,ACC292560,normal_txn,DEV-1905505,91.109.101.10,JP,0.01,deposit,retail,card,-0.34,6.0,0.98,False,0,,0,0,0,0,0,13.0,,1,1,0,1,18,1.8022543e-05,0.1806758330468116,5.4,allow
2023-01-04 18:13:07.777623000,ACC561026,normal_login,DEV-1741345,112.218.27.17,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:13:24.777623000,ACC561026,normal_txn,DEV-1741345,112.218.27.17,SG,143.2,withdrawal,online,card,1.13,8.0,0.32,False,0,,0,0,0,0,0,17.0,,1,1,0,1,18,2.1434827e-05,0.140788243597812,4.2,allow
2023-01-04 18:16:01.469198000,ACC707606,failed_login,DEV-1944212,208.218.111.24,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:16:21.469198000,ACC707606,normal_login,DEV-1944212,208.218.111.24,CA,,,,,,,,False,0,,0,0,0,0,1,20.0,,1,1,1,0,18,0.50220126,0.1214121515435695,38.8,step_up_auth
2023-01-04 18:16:34.469198000,ACC707606,normal_txn,DEV-1944212,208.218.111.24,CA,441.29,withdrawal,travel,wire_transfer,1.89,20.0,0.5,False,0,,0,0,0,0,1,13.0,,1,1,0,1,18,0.0005966426,0.3279591800526882,9.9,allow
2023-01-04 18:18:39.226565000,ACC864601,normal_login,DEV-830494,141.55.159.1,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:18:45.226565000,ACC864601,normal_txn,DEV-830494,141.55.159.1,UK,1177.6,deposit,utilities,wire_transfer,-0.1,10.0,0.6,False,0,,0,0,0,0,0,6.0,,1,1,0,1,18,1.1709082e-05,0.0993929526912229,3.0,allow
2023-01-04 18:24:52.341393000,ACC539104,normal_login,DEV-1639701,78.80.8.160,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:24:58.341393000,ACC539104,normal_txn,DEV-1639701,78.80.8.160,DE,18.17,payment,travel,wire_transfer,-1.05,9.0,0.63,False,0,,0,0,0,0,0,6.0,,1,1,0,1,18,1.1908657e-05,0.1309802718104373,3.9,allow
2023-01-04 18:33:01.817394000,ACC897410,normal_login,DEV-1900733,208.109.113.176,AE,,,,,,,,False,0,,0,0,0,0,0,116226.796946,,1,1,1,0,18,4.1294894e-05,0.0482289819685842,1.4,allow
2023-01-04 18:33:16.817394000,ACC897410,normal_txn,DEV-1900733,208.109.113.176,AE,974.83,deposit,utilities,wire_transfer,-0.02,13.0,0.97,False,0,,0,0,0,0,0,15.0,,1,1,0,1,18,0.00017077489,0.1649500246100744,5.0,allow
2023-01-04 18:33:17.511180000,ACC235983,normal_login,DEV-1497283,35.59.254.121,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:33:24.511180000,ACC235983,normal_txn,DEV-1497283,35.59.254.121,SG,8.07,payment,online,ACH,1.41,19.0,0.69,True,0,,0,0,0,0,0,7.0,,1,1,0,1,18,0.00012567033,0.1860256205394869,5.6,allow
2023-01-04 18:34:59.312599000,ACC733757,normal_login,DEV-1078559,217.239.247.184,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:35:10.312599000,ACC733757,normal_txn,DEV-1078559,217.239.247.184,US,145.56,payment,retail,card,-0.14,19.0,0.56,False,0,,0,0,0,0,0,11.0,,1,1,0,1,18,2.5729656e-05,0.1407610887883936,4.2,allow
2023-01-04 18:42:16.062283000,ACC596606,normal_login,DEV-801080,7.157.206.105,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:42:31.062283000,ACC596606,normal_txn,DEV-801080,7.157.206.105,SG,263.05,payment,travel,UPI,0.98,19.0,0.14,False,0,,0,0,0,0,0,15.0,,1,1,0,1,18,5.4854998e-05,0.2275824554391585,6.8,allow
2023-01-04 18:42:58.351028000,ACC629691,normal_login,DEV-1315847,36.190.73.62,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:43:16.351028000,ACC629691,normal_txn,DEV-1315847,36.190.73.62,SG,1292.52,deposit,restaurant,ACH,0.04,19.0,0.42,False,0,,0,0,0,0,0,18.0,,1,1,0,1,18,6.399071e-05,0.1742945651781423,5.2,allow
2023-01-04 18:50:14.927997000,ACC364283,normal_login,DEV-1062597,104.232.245.125,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:50:32.927997000,ACC364283,normal_txn,DEV-1062597,104.232.245.125,DE,361.15,withdrawal,grocery,wire_transfer,-0.29,17.0,0.62,False,0,,0,0,0,0,0,18.0,,1,1,0,1,18,7.659494e-05,0.1449893098847542,4.4,allow
2023-01-04 18:59:28.104640000,ACC342514,normal_login,DEV-1680797,144.162.74.201,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,18,0.00011903346,0.5361496698975071,16.1,allow
2023-01-04 18:59:38.104640000,ACC342514,normal_txn,DEV-1680797,144.162.74.201,UK,880.36,deposit,other,UPI,1.06,2.0,0.99,False,0,,0,0,0,0,0,10.0,,1,1,0,1,18,0.0001448494,0.2594775832302218,7.8,allow
2023-01-04 19:22:38.279353000,ACC938979,normal_login,DEV-1596705,38.178.62.82,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:22:45.279353000,ACC938979,normal_txn,DEV-1596705,38.178.62.82,SG,228.58,payment,online,card,1.25,5.0,0.23,False,0,,0,0,0,0,0,7.0,,1,1,0,1,19,2.3049533e-06,0.2060652831463314,6.2,allow
2023-01-04 19:33:10.340031000,ACC585662,normal_login,DEV-1456149,53.174.33.111,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:33:26.340031000,ACC585662,normal_txn,DEV-1456149,53.174.33.111,DE,1197.4,deposit,travel,UPI,1.76,1.0,0.98,False,0,,0,0,0,0,0,16.0,,1,1,0,1,19,2.8673245e-05,0.3466113617129736,10.4,allow
2023-01-04 19:42:17.564809000,ACC367774,normal_login,DEV-1705949,166.155.71.244,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:42:22.564809000,ACC367774,normal_txn,DEV-1705949,166.155.71.244,AU,392.1,withdrawal,other,ACH,-0.01,13.0,0.59,False,0,,0,0,0,0,0,5.0,,1,1,0,1,19,7.09997e-05,0.1219725377624199,3.7,allow
2023-01-04 19:46:31.292168000,ACC160279,normal_login,DEV-1149238,163.242.212.89,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:46:38.292168000,ACC160279,normal_txn,DEV-1149238,163.242.212.89,UK,328.5,withdrawal,grocery,wire_transfer,0.69,12.0,0.54,False,0,,0,0,0,0,0,7.0,,1,1,0,1,19,7.543142e-05,0.1033982583112661,3.1,allow
2023-01-04 19:47:14.843697000,ACC308680,normal_login,DEV-472429,220.198.86.12,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:47:30.843697000,ACC308680,normal_txn,DEV-472429,220.198.86.12,AE,389.13,withdrawal,restaurant,card,-0.1,16.0,0.22,False,0,,0,0,0,0,0,16.0,,1,1,0,1,19,3.7211985e-06,0.1563232489116772,4.7,allow
2023-01-04 19:50:47.938311000,ACC377409,normal_login,DEV-149844,151.234.102.204,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:51:01.938311000,ACC377409,normal_txn,DEV-149844,151.234.102.204,DE,341.22,withdrawal,entertainment,UPI,-1.25,15.0,0.75,False,0,,0,0,0,0,0,14.0,,1,1,0,1,19,6.9517e-05,0.178826422258584,5.4,allow
2023-01-04 19:57:28.081459000,ACC328815,normal_login,DEV-583747,194.167.21.187,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,19,0.00011138956,0.5465189028012034,16.4,allow
2023-01-04 19:57:46.081459000,ACC328815,normal_txn,DEV-583747,194.167.21.187,JP,59.19,transfer,online,ACH,-0.92,11.0,0.5,False,0,,0,0,0,0,0,18.0,,1,1,0,1,19,3.6948666e-05,0.1333569184703938,4.0,allow
2023-01-04 19:58:11.220079000,ACC991190,normal_login,DEV-1393744,185.185.181.69,SG,,,,,,,,False,0,,1,0,0,0,0,190933.01041,,1,1,1,0,19,0.00018380892,0.4123750147721989,12.4,allow
2023-01-04 19:58:29.220079000,ACC991190,normal_txn,DEV-1393744,185.185.181.69,SG,11.3,transfer,other,ACH,-0.49,8.0,0.21,False,0,,0,0,0,0,0,18.0,,1,1,0,1,19,1.9186942e-05,0.1688027325337827,5.1,allow
2023-01-04 20:04:46.807989000,ACC539278,normal_login,DEV-1879246,168.61.73.71,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:04:53.807989000,ACC539278,normal_txn,DEV-1879246,168.61.73.71,UK,148.44,payment,online,ACH,-1.65,8.0,0.94,False,0,,0,0,0,0,0,7.0,,1,1,0,1,20,8.256621e-06,0.2567055411524528,7.7,allow
2023-01-04 20:08:30.051134000,ACC414132,normal_login,DEV-495329,17.60.36.222,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:08:42.051134000,ACC414132,normal_txn,DEV-495329,17.60.36.222,DE,421.25,withdrawal,online,UPI,0.64,5.0,0.84,False,0,,0,0,0,0,0,12.0,,1,1,0,1,20,2.9984882e-05,0.171170747111767,5.1,allow
2023-01-04 20:16:34.910990000,ACC234899,normal_login,DEV-348913,179.227.44.70,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:16:36.155741000,ACC554823,normal_login,DEV-1464757,26.102.253.94,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:16:43.910990000,ACC234899,normal_txn,DEV-348913,179.227.44.70,DE,1309.8,deposit,restaurant,ACH,-0.5,14.0,0.17,False,0,,0,0,0,0,0,9.0,,1,1,0,1,20,1.2424428e-05,0.1671779937743791,5.0,allow
2023-01-04 20:16:54.155741000,ACC554823,normal_txn,DEV-1464757,26.102.253.94,CA,258.89,withdrawal,other,card,0.46,1.0,0.67,False,0,,0,0,0,0,0,18.0,,1,1,0,1,20,6.789328e-05,0.2221992569098404,6.7,allow
2023-01-04 20:18:26.363085000,ACC366191,normal_login,DEV-228746,108.109.45.176,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:18:36.363085000,ACC366191,normal_txn,DEV-228746,108.109.45.176,AU,158.41,payment,grocery,ACH,1.33,1.0,0.43,False,0,,0,0,0,0,0,10.0,,1,1,0,1,20,8.249963e-06,0.2318151961464912,7.0,allow
2023-01-04 20:21:55.099429000,ACC122539,normal_login,DEV-590301,164.71.54.169,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:22:07.099429000,ACC122539,normal_txn,DEV-590301,164.71.54.169,UK,29.55,transfer,retail,UPI,-1.63,18.0,0.32,False,0,,0,0,0,0,0,12.0,,1,1,0,1,20,6.4136657e-06,0.2325702038021115,7.0,allow
2023-01-04 20:23:10.373185000,ACC824409,normal_login,DEV-1413838,105.181.89.202,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:23:22.373185000,ACC824409,normal_txn,DEV-1413838,105.181.89.202,US,404.83,withdrawal,online,card,-0.18,12.0,0.09,False,0,,0,0,0,0,0,12.0,,1,1,0,1,20,9.376467e-06,0.1594850149502029,4.8,allow
2023-01-04 20:23:44.565601000,ACC277758,normal_login,DEV-1827197,210.44.102.143,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:23:53.565601000,ACC277758,normal_txn,DEV-1827197,210.44.102.143,DE,1851.02,deposit,retail,wire_transfer,-0.16,17.0,0.4,False,0,,0,0,0,0,0,9.0,,1,1,0,1,20,8.441174e-06,0.1456112234106884,4.4,allow
2023-01-04 20:25:59.661635000,ACC210261,normal_login,DEV-897284,55.40.5.122,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:26:18.661635000,ACC210261,normal_txn,DEV-897284,55.40.5.122,AU,338.86,withdrawal,travel,ACH,0.99,12.0,0.56,False,0,,0,0,0,0,0,19.0,,1,1,0,1,20,0.0006157485,0.1488116256735563,4.5,allow
2023-01-04 20:26:52.121203000,ACC669225,normal_login,DEV-1173464,109.220.30.155,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:27:01.121203000,ACC669225,normal_txn,DEV-1173464,109.220.30.155,SG,41.73,withdrawal,travel,wire_transfer,0.39,1.0,0.19,False,0,,0,0,0,0,0,9.0,,1,1,0,1,20,8.571454e-06,0.2300823207784448,6.9,allow
2023-01-04 20:28:37.952978000,ACC242194,normal_login,DEV-185077,107.110.101.99,US,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:28:55.952978000,ACC242194,normal_txn,DEV-185077,107.110.101.99,US,982.78,deposit,travel,card,0.41,6.0,0.52,False,0,,0,0,0,0,0,18.0,,1,1,0,1,20,7.8216275e-05,0.1411750211442275,4.2,allow
2023-01-04 20:35:04.873703000,ACC790768,failed_login,DEV-1545258,17.199.20.241,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:35:34.873703000,ACC790768,normal_login,DEV-1545258,17.199.20.241,DE,,,,,,,,False,0,,0,0,0,0,1,30.0,,1,1,1,0,20,0.76488775,0.155144582596094,58.2,step_up_auth
2023-01-04 20:35:44.873703000,ACC790768,normal_txn,DEV-1545258,17.199.20.241,DE,26.23,transfer,utilities,card,-0.04,9.0,0.31,False,0,,0,0,0,0,1,10.0,,1,1,0,1,20,8.798469e-05,0.2269985924841139,6.8,allow
2023-01-04 20:37:37.365996000,ACC318882,normal_login,DEV-1985839,164.87.166.120,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:37:49.365996000,ACC318882,normal_txn,DEV-1985839,164.87.166.120,DE,1031.9,deposit,retail,ACH,-1.05,13.0,0.7,False,0,,0,0,0,0,0,12.0,,1,1,0,1,20,3.0498679e-05,0.1371481448230475,4.1,allow
2023-01-04 20:49:21.234174000,ACC348660,normal_login,DEV-197901,33.40.94.25,SG,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:49:28.234174000,ACC348660,normal_txn,DEV-197901,33.40.94.25,SG,31.02,transfer,entertainment,card,-0.83,14.0,0.59,False,0,,0,0,0,0,0,7.0,,1,1,0,1,20,1.4026567e-05,0.1489951501104481,4.5,allow
2023-01-04 20:52:13.665744000,ACC478134,normal_login,DEV-668672,167.120.120.20,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:52:28.665744000,ACC478134,normal_txn,DEV-668672,167.120.120.20,AE,107.82,payment,entertainment,UPI,1.33,13.0,0.32,False,0,,0,0,0,0,0,15.0,,1,1,0,1,20,3.762256e-05,0.176445041477271,5.3,allow
2023-01-04 20:52:38.887975000,ACC855493,normal_login,DEV-1787043,32.129.243.251,UK,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,20,0.00013202523,0.5743413888001724,17.2,allow
2023-01-04 20:52:50.887975000,ACC855493,normal_txn,DEV-1787043,32.129.243.251,UK,231.86,payment,retail,ACH,-0.7,14.0,0.42,False,0,,0,0,0,0,0,12.0,,1,1,0,1,20,9.440179e-06,0.1332855196676531,4.0,allow
2023-01-04 20:57:21.830694000,ACC762235,normal_login,DEV-065020,222.13.108.49,AU,,,,,,,,False,0,,0,0,0,0,0,60276.725322,,1,1,1,0,20,2.6899153e-05,0.0707845904746807,2.1,allow
2023-01-04 20:57:31.830694000,ACC762235,normal_txn,DEV-065020,222.13.108.49,AU,581.86,withdrawal,online,wire_transfer,-0.32,14.0,0.64,False,0,,0,0,0,0,0,10.0,,1,1,0,1,20,3.9368293e-05,0.1223092847656703,3.7,allow
2023-01-04 20:58:55.669522000,ACC178945,normal_login,DEV-1177569,42.161.138.92,CA,,,,,,,,False,0,,0,0,1,0,0,147648.820342,,1,1,1,0,20,3.111488e-05,0.4418915497115183,13.3,allow
2023-01-04 20:59:09.669522000,ACC178945,normal_txn,DEV-1177569,42.161.138.92,CA,32.03,transfer,grocery,ACH,-1.19,10.0,0.44,False,0,,0,0,0,0,0,14.0,,1,1,0,1,20,6.251194e-06,0.1400715887000083,4.2,allow
2023-01-04 21:07:32.618242000,ACC375915,normal_login,DEV-1009334,145.169.128.138,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:07:48.618242000,ACC375915,normal_txn,DEV-1009334,145.169.128.138,AE,1528.23,deposit,utilities,UPI,-0.84,5.0,0.57,False,0,,0,0,0,0,0,16.0,,1,1,0,1,21,2.3583516e-06,0.1634277396545737,4.9,allow
2023-01-04 21:10:02.270242000,ACC743284,normal_login,DEV-572129,34.110.191.83,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:10:11.270242000,ACC743284,normal_txn,DEV-572129,34.110.191.83,AE,310.8,withdrawal,restaurant,card,-1.67,3.0,0.14,False,0,,0,0,0,0,0,9.0,,1,1,0,1,21,4.376394e-06,0.2944357009923839,8.8,allow
2023-01-04 21:20:48.887000000,ACC582184,normal_login,DEV-1946187,41.241.92.116,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:20:59.887000000,ACC582184,normal_txn,DEV-1946187,41.241.92.116,JP,73.12,payment,retail,ACH,0.47,11.0,0.47,False,0,,0,0,0,0,0,11.0,,1,1,0,1,21,2.5305822e-05,0.112247355579609,3.4,allow
2023-01-04 21:24:37.975319000,ACC121136,normal_login,DEV-031693,180.123.19.150,DE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:24:44.975319000,ACC121136,normal_txn,DEV-031693,180.123.19.150,DE,18.92,payment,travel,card,0.7,20.0,0.75,False,0,,0,0,0,0,0,7.0,,1,1,0,1,21,0.00021717574,0.2196805716963106,6.6,allow
2023-01-04 21:27:15.281945000,ACC418413,normal_login,DEV-095725,57.219.36.47,AU,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:27:27.281945000,ACC418413,normal_txn,DEV-095725,57.219.36.47,AU,44.92,transfer,online,card,-0.38,7.0,0.41,False,0,,0,0,0,0,0,12.0,,1,1,0,1,21,3.1054044e-06,0.1195826625827806,3.6,allow
2023-01-04 21:29:06.105872000,ACC892422,normal_login,DEV-693489,105.73.39.130,JP,,,,,,,,False,0,,0,0,0,0,0,82879.920722,,1,1,1,0,21,4.8429163e-05,0.0878172631465611,2.6,allow
2023-01-04 21:29:17.105872000,ACC892422,normal_txn,DEV-693489,105.73.39.130,JP,81.67,payment,travel,wire_transfer,-0.12,6.0,0.91,False,0,,0,0,0,0,0,11.0,,1,1,0,1,21,1.0491633e-05,0.1670459386767308,5.0,allow
2023-01-04 21:49:14.010630000,ACC813950,normal_login,DEV-169813,121.33.212.112,CA,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:49:25.010630000,ACC813950,normal_txn,DEV-169813,121.33.212.112,CA,153.78,withdrawal,online,card,2.58,11.0,0.36,False,0,,0,0,0,0,0,11.0,,1,1,0,1,21,0.00017135279,0.2480066025979578,7.5,allow
2023-01-04 21:53:24.476807000,ACC499093,normal_login,DEV-1739490,203.191.157.13,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,21,0.00012435798,0.5988164141881767,18.0,allow
2023-01-04 21:53:34.476807000,ACC499093,normal_txn,DEV-1739490,203.191.157.13,JP,43.82,payment,online,UPI,-1.01,13.0,0.04,False,0,,0,0,0,0,0,10.0,,1,1,0,1,21,1.2994891e-05,0.2300588989829385,6.9,allow
2023-01-04 22:00:27.761204000,ACC783119,normal_login,DEV-468653,38.50.208.70,JP,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-04 22:00:38.761204000,ACC783119,normal_txn,DEV-468653,38.50.208.70,JP,1324.37,deposit,online,UPI,-0.12,5.0,0.87,False,0,,0,0,0,0,0,11.0,,1,1,0,1,22,1.500197e-05,0.1844984239592336,5.5,allow
2023-01-04 22:01:29.527526000,ACC781175,normal_login,DEV-152091,111.122.233.253,AE,,,,,,,,False,0,,1,1,1,1,0,-1.0,,1,1,1,0,22,0.00011088153,0.6402764534862341,19.2,allow
2023-01-04 22:01:44.527526000,ACC781175,normal_txn,DEV-152091,111.122.233.253,AE,25.21,transfer,retail,ACH,-1.12,20.0,0.86,False,0,,0,0,0,0,0,15.0,,1,1,0,1,22,6.457404e-05,0.285844573033796,8.6,allow
