episode_id,role,account_id,pattern,family,is_laundering
B000035,beneficiary,ACC000874,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000761,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001402,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000593,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001256,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000711,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001104,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000977,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000798,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000651,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000015,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000744,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000803,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001270,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000776,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000801,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001128,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000170,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000944,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001365,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000634,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000566,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000418,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000980,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000626,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000275,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000363,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000198,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000440,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000904,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000885,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000306,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000013,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000601,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000219,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000396,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001139,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000378,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000086,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001412,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC001338,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000541,payroll_fanout,benign_lookalike,0
B000035,beneficiary,ACC000216,payroll_fanout,benign_lookalike,0
B000036,counterparty,ACC000126,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001496,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000439,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000101,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000159,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000898,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000322,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001264,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001456,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000555,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000949,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000737,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001403,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000169,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000140,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000498,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000603,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000689,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000471,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001314,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001019,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000228,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001483,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000628,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000582,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000316,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001179,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001267,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000401,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000340,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000776,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000414,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001434,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000011,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001045,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000717,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000425,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001465,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001353,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000216,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001139,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000231,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001422,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000868,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000786,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000484,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000245,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000306,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001366,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001379,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000827,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000307,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001413,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000256,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000309,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000655,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000416,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001181,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000072,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001160,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000911,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000629,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000578,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000023,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001279,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001499,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000609,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000194,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001480,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001126,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001041,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000721,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000098,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000960,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000761,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000887,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000058,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001105,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001307,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000778,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000093,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001237,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000345,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000320,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001311,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001491,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001400,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001132,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000953,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC001009,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000962,marketplace_fanin,benign_lookalike,0
B000036,counterparty,ACC000647,marketplace_fanin,benign_lookalike,0
B000036,collector,ACC001021,marketplace_fanin,benign_lookalike,0
B000037,source,ACC000454,treasury_cycle,benign_lookalike,0
B000037,counterparty,ACC000958,treasury_cycle,benign_lookalike,0
B000037,counterparty,ACC000656,treasury_cycle,benign_lookalike,0
B000037,counterparty,ACC001005,treasury_cycle,benign_lookalike,0
L000038,source,ACC001114,layering_chain,laundering,1
L000038,intermediary,ACC001462,layering_chain,laundering,1
L000038,intermediary,ACC000356,layering_chain,laundering,1
L000038,intermediary,ACC000621,layering_chain,laundering,1
L000038,intermediary,ACC001375,layering_chain,laundering,1
L000038,destination,ACC000202,layering_chain,laundering,1
B000039,source,ACC000137,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001265,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001424,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001085,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001408,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000566,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000440,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001068,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000737,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000700,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001293,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000408,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000774,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000959,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000240,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001374,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000854,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000054,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001004,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000640,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000670,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000273,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000094,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001042,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001224,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000007,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC001355,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000045,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000254,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000612,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000907,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000077,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000751,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000547,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000377,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000219,payroll_fanout,benign_lookalike,0
B000039,beneficiary,ACC000974,payroll_fanout,benign_lookalike,0
B000040,source,ACC001188,installment_split,benign_lookalike,0
B000040,beneficiary,ACC000293,installment_split,benign_lookalike,0
L000041,source,ACC001197,dormant_activation,laundering,1
L000041,transit,ACC000743,dormant_activation,laundering,1
L000041,destination,ACC000134,dormant_activation,laundering,1
L000042,source,ACC001198,layering_chain,laundering,1
L000042,intermediary,ACC000322,layering_chain,laundering,1
L000042,intermediary,ACC000774,layering_chain,laundering,1
L000042,intermediary,ACC001306,layering_chain,laundering,1
L000042,intermediary,ACC000498,layering_chain,laundering,1
L000042,intermediary,ACC001463,layering_chain,laundering,1
L000042,destination,ACC001058,layering_chain,laundering,1
B000043,source,ACC001002,installment_split,benign_lookalike,0
B000043,beneficiary,ACC001079,installment_split,benign_lookalike,0
L000044,mule,ACC000519,fan_in,laundering,1
L000044,mule,ACC000559,fan_in,laundering,1
L000044,mule,ACC000354,fan_in,laundering,1
L000044,mule,ACC000301,fan_in,laundering,1
L000044,mule,ACC001330,fan_in,laundering,1
L000044,mule,ACC000706,fan_in,laundering,1
L000044,mule,ACC000774,fan_in,laundering,1
L000044,mule,ACC001250,fan_in,laundering,1
L000044,mule,ACC001345,fan_in,laundering,1
L000044,mule,ACC001284,fan_in,laundering,1
L000044,mule,ACC000450,fan_in,laundering,1
L000044,mule,ACC000144,fan_in,laundering,1
L000044,mule,ACC000000,fan_in,laundering,1
L000044,mule,ACC000618,fan_in,laundering,1
L000044,mule,ACC000887,fan_in,laundering,1
L000044,mule,ACC000498,fan_in,laundering,1
L000044,mule,ACC001002,fan_in,laundering,1
L000044,mule,ACC001372,fan_in,laundering,1
L000044,mule,ACC001033,fan_in,laundering,1
L000044,mule,ACC000853,fan_in,laundering,1
L000044,mule,ACC001069,fan_in,laundering,1
L000044,mule,ACC000215,fan_in,laundering,1
L000044,mule,ACC000964,fan_in,laundering,1
L000044,mule,ACC001370,fan_in,laundering,1
L000044,mule,ACC000534,fan_in,laundering,1
L000044,mule,ACC000759,fan_in,laundering,1
L000044,mule,ACC001327,fan_in,laundering,1
L000044,mule,ACC001375,fan_in,laundering,1
L000044,mule,ACC000358,fan_in,laundering,1
L000044,mule,ACC000886,fan_in,laundering,1
L000044,mule,ACC000254,fan_in,laundering,1
L000044,mule,ACC001463,fan_in,laundering,1
L000044,mule,ACC000800,fan_in,laundering,1
L000044,mule,ACC000947,fan_in,laundering,1
L000044,mule,ACC000756,fan_in,laundering,1
L000044,collector,ACC000754,fan_in,laundering,1
B000045,counterparty,ACC001472,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000313,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000248,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000994,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000617,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000983,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001250,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000613,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000394,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000862,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000879,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000788,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001143,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001295,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000882,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000756,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001297,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000170,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001091,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000947,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000878,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000229,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001321,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001103,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000929,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001211,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000336,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001251,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000927,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001264,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001260,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000413,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001467,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000957,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000971,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000099,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000945,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001227,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001350,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000276,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000303,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000398,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000498,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000631,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001305,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000023,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000335,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000180,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000124,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001163,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000804,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000918,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000260,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000404,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000556,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000836,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001095,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000646,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000140,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000401,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000774,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001420,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001302,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000757,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001105,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000406,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001380,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000609,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001065,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000377,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001408,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001416,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000829,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001261,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000081,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000327,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000928,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000748,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000535,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001215,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000820,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000049,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001484,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001237,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000418,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000163,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000977,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000444,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001041,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000220,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001087,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000360,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001004,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000214,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001333,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000309,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001327,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001036,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000761,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001309,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000860,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000484,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC000308,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001006,marketplace_fanin,benign_lookalike,0
B000045,counterparty,ACC001419,marketplace_fanin,benign_lookalike,0
B000045,collector,ACC000008,marketplace_fanin,benign_lookalike,0
L000046,source,ACC001228,rapid_pass_through,laundering,1
L000046,source,ACC001228,rapid_pass_through,laundering,1
L000046,source,ACC000044,rapid_pass_through,laundering,1
L000046,source,ACC000611,rapid_pass_through,laundering,1
L000046,transit,ACC001370,rapid_pass_through,laundering,1
L000046,destination,ACC001485,rapid_pass_through,laundering,1
L000046,destination,ACC000322,rapid_pass_through,laundering,1
L000047,source,ACC001197,mule_network,laundering,1
L000047,mule,ACC000618,mule_network,laundering,1
L000047,mule,ACC001165,mule_network,laundering,1
L000047,mule,ACC000094,mule_network,laundering,1
L000047,mule,ACC001345,mule_network,laundering,1
L000047,mule,ACC000692,mule_network,laundering,1
L000047,mule,ACC000887,mule_network,laundering,1
L000047,mule,ACC001370,mule_network,laundering,1
L000047,mule,ACC000534,mule_network,laundering,1
L000047,mule,ACC000140,mule_network,laundering,1
L000047,mule,ACC000485,mule_network,laundering,1
L000047,mule,ACC001245,mule_network,laundering,1
L000047,mule,ACC000811,mule_network,laundering,1
L000047,mule,ACC000301,mule_network,laundering,1
L000047,mule,ACC001250,mule_network,laundering,1
L000047,beneficiary,ACC000754,mule_network,laundering,1
B000048,counterparty,ACC000459,supplier_passthrough,benign_lookalike,0
B000048,counterparty,ACC001115,supplier_passthrough,benign_lookalike,0
B000048,counterparty,ACC000383,supplier_passthrough,benign_lookalike,0
B000048,transit,ACC001021,supplier_passthrough,benign_lookalike,0
B000048,beneficiary,ACC001363,supplier_passthrough,benign_lookalike,0
B000049,counterparty,ACC000866,supplier_passthrough,benign_lookalike,0
B000049,counterparty,ACC000975,supplier_passthrough,benign_lookalike,0
B000049,counterparty,ACC001094,supplier_passthrough,benign_lookalike,0
B000049,counterparty,ACC000472,supplier_passthrough,benign_lookalike,0
B000049,counterparty,ACC000779,supplier_passthrough,benign_lookalike,0
B000049,transit,ACC001108,supplier_passthrough,benign_lookalike,0
B000049,beneficiary,ACC000763,supplier_passthrough,benign_lookalike,0
B000050,counterparty,ACC001245,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001468,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000282,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000260,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000350,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000429,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000094,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001068,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000581,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001003,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001462,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001461,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000920,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000363,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000811,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000943,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001190,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001120,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000773,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000496,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000034,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001360,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001160,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001406,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000531,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000831,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001442,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001036,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC001117,marketplace_fanin,benign_lookalike,0
B000050,counterparty,ACC000805,marketplace_fanin,benign_lookalike,0
B000050,collector,ACC001021,marketplace_fanin,benign_lookalike,0
L000051,source,ACC000671,layering_chain,laundering,1
L000051,intermediary,ACC001250,layering_chain,laundering,1
L000051,intermediary,ACC001363,layering_chain,laundering,1
L000051,intermediary,ACC000740,layering_chain,laundering,1
L000051,intermediary,ACC000095,layering_chain,laundering,1
L000051,destination,ACC000944,layering_chain,laundering,1
B000052,source,ACC000999,treasury_cycle,benign_lookalike,0
B000052,counterparty,ACC001107,treasury_cycle,benign_lookalike,0
B000052,counterparty,ACC000424,treasury_cycle,benign_lookalike,0
B000053,counterparty,ACC000576,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001330,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000910,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000621,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000100,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000629,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001117,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001329,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001203,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000534,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000048,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000809,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000897,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000608,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000787,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000920,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001309,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001060,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000777,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000748,marketplace_fanin,benign_lookalike,0
